NA	-0.011084	0.011768	-0.005680	0.001398	0.014210	-0.015255	0.041125	0.000143	-0.000183	-0.011692	0.004895	0.003690	0.001799	-0.000205	0.005020	0.006521	-0.005601	0.000290	0.002440	0.003494	0.003153	0.000074	-0.005624	0.004474	0.005915	-0.029773	0.005876	-0.002565	0.002938	-0.006881	-0.002689	-0.002845	-0.003255	0.001638	0.000187	-0.002497	-0.003380	0.000678	0.006957	-0.006236	0.000772	0.001060	-0.002254	0.005283	-0.002368	-0.002505	-0.000296	-0.012746	
-0.011084	NA	-0.003447	-0.008713	-0.000119	0.000473	-0.014689	0.000545	-0.011437	-0.002866	0.094866	-0.016624	0.002325	-0.003739	0.009327	0.005206	0.003456	0.003783	0.006038	-0.001639	0.002165	0.005536	0.000508	-0.006493	0.005133	-0.000373	-0.037202	0.004285	0.003850	0.001779	-0.009782	-0.009756	-0.006127	-0.002842	0.003497	0.003898	0.003565	-0.008337	0.000096	0.006458	-0.006713	0.006932	0.000990	-0.005027	0.003021	-0.000746	-0.000282	-0.006892	-0.003853	
0.011768	-0.003447	NA	-0.004486	-0.010685	0.011612	-0.021595	0.004076	0.021745	0.012267	0.002003	0.002257	0.000280	0.010921	0.003731	0.003432	0.000434	-0.001677	-0.000620	0.001132	0.001763	0.000996	-0.001374	-0.006087	0.004403	0.002113	-0.021987	0.004651	0.000913	0.001883	-0.006176	0.002833	-0.004346	-0.001323	0.006100	-0.001595	0.001008	-0.002360	0.003952	0.002537	-0.011903	0.004486	-0.000953	-0.000971	-0.004457	0.000152	0.003113	-0.004662	-0.006510	
-0.005680	-0.008713	-0.004486	NA	0.000748	0.015293	0.022962	0.000343	0.005047	0.012213	-0.018887	0.010973	-0.006472	0.006034	0.002089	0.000591	0.000042	0.000892	-0.000497	0.007103	-0.004705	0.007832	0.001083	-0.008367	0.004501	0.004627	-0.021352	0.004021	0.003862	0.003443	-0.009596	-0.004268	-0.004578	-0.005995	-0.003046	0.008156	0.005765	-0.010832	0.000401	-0.003575	-0.002904	0.005727	0.003954	0.003172	0.002426	0.000247	-0.008297	-0.005066	-0.005824	
0.001398	-0.000119	-0.010685	0.000748	NA	-0.009235	0.025237	-0.013206	0.003660	0.005167	-0.018360	0.019010	0.001630	0.002252	0.000848	0.004577	-0.000639	0.002712	0.001702	0.002071	0.000207	0.006251	0.000962	-0.001967	0.004099	0.005463	-0.014342	0.002944	0.006295	0.001604	-0.009618	-0.011696	-0.005425	-0.005404	0.006406	0.001409	0.002978	-0.004911	0.002837	-0.005905	-0.005383	-0.000097	0.009503	-0.001162	-0.001756	0.003178	-0.002256	-0.014097	-0.003297	
0.014210	0.000473	0.011612	0.015293	-0.009235	NA	0.023145	-0.026323	0.003187	-0.000204	-0.004597	-0.012167	-0.002206	-0.005436	0.002045	0.005636	0.003546	0.000628	0.004747	0.003120	0.001157	0.001864	-0.000926	-0.006595	0.002141	0.000343	-0.021608	0.003345	0.009306	0.004287	-0.003539	-0.004495	-0.006768	-0.008226	-0.002160	0.005757	0.009582	-0.008629	0.002129	0.001780	-0.003189	0.001546	0.002070	0.000030	-0.000110	-0.000762	-0.001482	-0.008216	-0.006399	
-0.015255	-0.014689	-0.021595	0.022962	0.025237	0.023145	NA	0.005266	0.006398	0.005183	-0.029853	0.017198	0.007835	0.000880	-0.003366	0.008534	-0.004170	-0.000412	0.002253	-0.005220	0.001179	0.006756	0.000069	-0.009895	0.001337	0.004350	-0.014120	0.002656	0.004112	-0.000761	-0.003141	0.001893	-0.001818	-0.007877	0.001613	0.005963	-0.004363	-0.007149	-0.000586	0.002153	-0.001977	0.004976	0.001426	0.003322	-0.003525	-0.002389	0.000832	-0.010223	-0.005890	
0.041125	0.000545	0.004076	0.000343	-0.013206	-0.026323	0.005266	NA	-0.006117	0.002728	-0.005688	0.008363	0.000465	-0.002315	-0.000027	0.005612	-0.001474	0.001670	0.007296	0.004495	0.003742	0.001814	0.001914	-0.007712	0.003417	0.004054	-0.013234	0.003775	0.001750	0.000979	0.000288	-0.006158	-0.005901	-0.001061	0.000856	0.003283	0.003152	-0.008168	0.005667	0.003642	-0.008331	0.000690	0.001527	-0.001687	-0.005859	-0.001445	0.006440	-0.006113	-0.009184	
0.000143	-0.011437	0.021745	0.005047	0.003660	0.003187	0.006398	-0.006117	NA	0.007613	0.017706	-0.016072	-0.007169	-0.000366	0.004755	0.006153	0.007222	-0.005072	0.007965	0.002525	0.001570	0.004560	0.006169	-0.011750	0.002624	0.004603	-0.029815	0.001374	0.000673	0.007028	-0.008450	-0.012387	-0.006048	-0.005021	0.004902	0.004355	0.006093	-0.007915	0.002420	-0.002537	0.002029	0.001082	0.003098	0.001903	0.002979	-0.005141	-0.002187	-0.014987	-0.004234	
-0.000183	-0.002866	0.012267	0.012213	0.005167	-0.000204	0.005183	0.002728	0.007613	NA	-0.003202	0.007122	0.001918	-0.002175	0.007264	0.005507	0.010333	0.000314	-0.001620	-0.004842	0.001036	0.004458	0.004722	-0.009486	-0.000914	0.006892	-0.025049	0.000268	0.003318	0.003295	-0.007463	-0.005974	-0.009123	-0.005268	0.003174	0.000965	0.000483	-0.005790	0.005315	0.003967	-0.011024	0.005556	0.004807	-0.001896	-0.002205	0.001533	-0.000259	-0.002100	-0.010163	
-0.011692	0.094866	0.002003	-0.018887	-0.018360	-0.004597	-0.029853	-0.005688	0.017706	-0.003202	NA	0.005925	0.004165	0.004611	0.003463	0.004923	-0.002605	0.009165	0.000580	0.002160	0.005614	-0.000043	0.003682	-0.002683	0.007272	0.001769	-0.038344	0.004947	0.001339	0.004272	-0.010751	-0.011544	-0.010698	-0.009775	0.002355	0.001759	0.001818	-0.005437	0.006013	0.004599	-0.004379	0.003296	0.002590	0.001614	-0.000509	-0.001879	-0.002582	-0.011056	-0.003336	
0.004895	-0.016624	0.002257	0.010973	0.019010	-0.012167	0.017198	0.008363	-0.016072	0.007122	0.005925	NA	0.009680	0.004567	-0.004025	0.001585	-0.004949	0.002139	0.003351	-0.002960	0.005201	0.002469	0.000830	-0.004413	-0.004387	0.002693	-0.023503	0.002525	0.006309	0.000494	-0.006196	-0.004285	-0.012152	-0.003743	0.003837	0.007310	0.004805	-0.005783	-0.000098	0.006536	-0.006175	0.003943	-0.002697	0.001635	-0.005840	0.000560	0.001303	-0.003983	-0.008397	
