NA	0.031893	0.048425	0.027897	0.037711	0.047144	0.008849	0.071256	0.037495	0.039391	0.028811	0.036574	-0.044697	-0.047632	-0.079972	-0.062468	-0.073741	-0.052716	-0.048403	-0.046591	0.004306	0.000873	0.000360	-0.003593	0.002812	0.003660	0.077394	0.000085	-0.005833	-0.000261	-0.006031	-0.000646	0.001296	-0.002516	-0.002020	-0.000399	-0.002675	-0.001217	-0.001899	0.003804	-0.005756	-0.000300	-0.001059	-0.004319	0.002876	-0.004768	-0.003696	0.004299	-0.008358	
0.031893	NA	0.038972	0.029389	0.040744	0.038504	0.012836	0.037043	0.031474	0.041715	0.132066	0.020636	-0.051070	-0.057769	-0.081575	-0.070211	-0.086387	-0.049306	-0.048519	-0.055500	0.003419	0.003059	0.000958	-0.003461	0.003284	-0.002575	0.082643	-0.002059	0.000020	-0.001665	-0.007898	-0.006429	-0.000710	-0.001280	-0.000632	0.003136	0.003182	-0.004889	-0.002691	0.003323	-0.005473	0.005464	-0.001335	-0.008396	-0.000784	-0.005434	-0.003719	-0.000766	0.001419	
0.048425	0.038972	NA	0.030227	0.027725	0.046027	0.003737	0.037461	0.059328	0.052452	0.043049	0.035414	-0.049822	-0.041377	-0.077925	-0.065597	-0.080489	-0.051182	-0.051238	-0.049778	0.003251	-0.000460	-0.000519	-0.003264	0.003162	0.000570	0.084412	-0.000501	-0.002044	-0.000785	-0.004557	0.005557	0.000817	0.000153	0.002691	-0.001591	0.001107	0.000645	0.001628	0.000083	-0.010349	0.003728	-0.002681	-0.006750	-0.008071	-0.006160	-0.002738	0.001030	-0.001376	
0.027897	0.029389	0.030227	NA	0.033488	0.044887	0.042983	0.029194	0.038495	0.046830	0.017808	0.039113	-0.049542	-0.039496	-0.069364	-0.059616	-0.070924	-0.042722	-0.044642	-0.037863	-0.003602	0.005694	0.001130	-0.006632	0.003136	0.002707	0.073193	-0.001102	0.000753	0.000575	-0.008933	-0.002395	-0.000890	-0.005306	-0.006217	0.007386	0.005383	-0.008737	-0.001936	-0.005968	-0.002862	0.004693	0.001857	-0.000063	0.000590	-0.002583	-0.008245	-0.000929	-0.002163	
0.037711	0.040744	0.027725	0.033488	NA	0.023648	0.046643	0.018430	0.039249	0.042615	0.020740	0.048659	-0.043944	-0.044253	-0.074688	-0.059204	-0.075777	-0.042469	-0.044460	-0.044066	0.000635	0.003363	0.000576	-0.000329	0.002106	0.002699	0.084047	-0.002908	0.002495	-0.001871	-0.008854	-0.009627	-0.001467	-0.004788	0.002324	0.000271	0.002101	-0.002918	-0.000241	-0.008671	-0.005092	-0.001623	0.006702	-0.002069	-0.001288	0.001142	-0.002119	-0.009356	0.000424	
0.047144	0.038504	0.046027	0.044887	0.023648	NA	0.043031	0.003674	0.036243	0.034891	0.030838	0.016794	-0.044376	-0.048370	-0.068522	-0.053950	-0.067023	-0.041334	-0.038633	-0.040071	0.001296	-0.000919	-0.001436	-0.005204	0.000188	-0.002266	0.071085	-0.002370	0.005452	0.000717	-0.003302	-0.003075	-0.003350	-0.007831	-0.005894	0.004287	0.008404	-0.006961	-0.000863	-0.001259	-0.003299	-0.000152	-0.000502	0.000169	0.001294	-0.000738	-0.000201	-0.004289	-0.003106	
0.008849	0.012836	0.003737	0.042983	0.046643	0.043031	NA	0.024896	0.029332	0.029413	-0.003775	0.036095	-0.023135	-0.030569	-0.052442	-0.034215	-0.052974	-0.030608	-0.028667	-0.035609	0.001353	0.004689	-0.000265	-0.009750	0.000136	0.002538	0.053372	-0.001393	0.001540	-0.003205	-0.003889	0.001949	-0.000169	-0.008389	-0.001090	0.005139	-0.004801	-0.006954	-0.002648	-0.000097	-0.002940	0.003975	-0.000268	0.003870	-0.000651	-0.000914	0.002389	-0.008255	-0.004486	
0.071256	0.037043	0.037461	0.029194	0.018430	0.003674	0.024896	NA	0.026511	0.036618	0.028753	0.035499	-0.040770	-0.044413	-0.068111	-0.052254	-0.069102	-0.039371	-0.035077	-0.037766	0.003767	-0.000846	0.001421	-0.006468	0.001509	0.001490	0.076050	-0.001766	-0.001779	-0.002359	0.000276	-0.004844	-0.002761	-0.001051	-0.002848	0.002006	0.002214	-0.006690	0.002657	0.000592	-0.008437	-0.000886	-0.000945	-0.001379	-0.003470	-0.001359	0.005690	-0.002471	-0.006016	
0.037495	0.031474	0.059328	0.038495	0.039249	0.036243	0.029332	0.026511	NA	0.046516	0.056019	0.016715	-0.054294	-0.049112	-0.075045	-0.061033	-0.072540	-0.051886	-0.041156	-0.046076	0.002074	0.001767	0.005684	-0.009882	0.000725	0.001916	0.076548	-0.004634	-0.002908	0.003316	-0.007843	-0.010339	-0.002101	-0.004551	0.000824	0.003185	0.005161	-0.006014	-0.000624	-0.005644	0.001886	-0.000442	0.000589	0.000555	0.002646	-0.005206	-0.001698	-0.010198	-0.000563	
0.039391	0.041715	0.052452	0.046830	0.042615	0.034891	0.029413	0.036618	0.046516	NA	0.039657	0.041171	-0.049678	-0.054620	-0.078082	-0.066256	-0.075158	-0.050739	-0.053493	-0.056484	0.002476	0.002533	0.005221	-0.006623	-0.002153	0.004889	0.086936	-0.005139	0.000040	0.000274	-0.005932	-0.003060	-0.003860	-0.003796	-0.000400	0.000645	0.000449	-0.002761	0.002764	0.001170	-0.009680	0.004495	0.002692	-0.007072	-0.005978	-0.004614	-0.004872	0.003509	-0.004900	
0.028811	0.132066	0.043049	0.017808	0.020740	0.030838	-0.003775	0.028753	0.056019	0.039657	NA	0.039508	-0.046798	-0.047695	-0.081410	-0.066426	-0.086483	-0.041887	-0.050680	-0.049323	0.007226	-0.001463	0.004533	-0.000110	0.006020	0.000222	0.077136	-0.000567	-0.001704	0.001510	-0.009190	-0.008441	-0.005410	-0.008090	-0.000958	0.001731	0.002078	-0.002474	0.003611	0.001904	-0.003401	0.002626	0.000816	-0.004281	-0.004491	-0.007515	-0.006584	-0.005213	0.001435	
0.036574	0.020636	0.035414	0.039113	0.048659	0.016794	0.036095	0.035499	0.016715	0.041171	0.039508	NA	-0.032601	-0.038595	-0.071199	-0.055699	-0.071665	-0.039218	-0.038925	-0.044691	0.005613	0.000299	0.000752	-0.003122	-0.005714	0.000626	0.066661	-0.002477	0.003097	-0.002423	-0.005845	-0.002830	-0.008546	-0.003349	0.000432	0.006365	0.004186	-0.004221	-0.002532	0.003827	-0.006132	0.002747	-0.004708	0.000153	-0.004405	-0.000683	0.000693	-0.000237	-0.005120	
-0.044697	-0.051070	-0.049822	-0.049542	-0.043944	-0.044376	-0.023135	-0.040770	-0.054294	-0.049678	-0.046798	-0.032601	NA	0.102100	0.069765	0.092459	0.059819	0.102544	0.100908	0.095858	-0.006013	0.003433	-0.003378	-0.003873	0.002453	0.000021	-0.125506	0.002113	0.003073	-0.001996	-0.003097	-0.003190	-0.010532	-0.006165	0.004847	0.000736	-0.000917	-0.005231	-0.000501	-0.000779	-0.002851	0.003169	-0.002679	0.013771	0.018606	0.012862	0.009410	-0.008183	-0.006236	
-0.047632	-0.057769	-0.041377	-0.039496	-0.044253	-0.048370	-0.030569	-0.044413	-0.049112	-0.054620	-0.047695	-0.038595	0.102100	NA	0.078356	0.090874	0.066074	0.099962	0.096817	0.111087	-0.004956	-0.004788	-0.002416	-0.002035	-0.001597	-0.000651	-0.129822	0.007606	0.002437	0.001994	-0.002983	-0.001553	-0.007179	-0.003987	-0.002109	-0.000094	-0.000823	-0.006341	0.002963	-0.000365	-0.001369	0.001582	-0.000434	0.012800	0.012400	0.017506	0.016452	-0.009758	-0.010106	
-0.079972	-0.081575	-0.077925	-0.069364	-0.074688	-0.068522	-0.052442	-0.068111	-0.075045	-0.078082	-0.081410	-0.071199	0.069765	0.078356	NA	0.205602	0.359427	0.072661	0.079384	0.076972	-0.002453	-0.002079	-0.002048	-0.015948	0.007385	0.003388	-0.173055	0.006483	0.004187	0.004001	-0.013316	-0.014202	-0.017630	-0.009692	0.004938	-0.001256	0.000731	-0.011037	0.002915	0.006432	-0.010600	0.002444	0.004974	0.017840	0.022114	0.020810	0.019933	-0.015670	-0.020946	
-0.062468	-0.070211	-0.065597	-0.059616	-0.059204	-0.053950	-0.034215	-0.052254	-0.061033	-0.066256	-0.066426	-0.055699	0.092459	0.090874	0.205602	NA	0.173157	0.089931	0.092584	0.090965	-0.003323	0.001909	-0.001329	-0.010904	0.000891	0.002007	-0.171933	0.007865	0.002341	0.004767	-0.010349	-0.012724	-0.014914	-0.007810	0.000182	-0.001150	0.000307	-0.009842	0.002977	0.002978	-0.010300	0.002334	0.002079	0.021216	0.021047	0.021211	0.018251	-0.016968	-0.016487	
-0.073741	-0.086387	-0.080489	-0.070924	-0.075777	-0.067023	-0.052974	-0.069102	-0.072540	-0.075158	-0.086483	-0.071665	0.059819	0.066074	0.359427	0.173157	NA	0.077215	0.072766	0.072220	0.000213	0.004078	-0.002508	-0.013236	0.003907	0.004472	-0.163079	0.005959	-0.000578	0.005449	-0.011032	-0.013496	-0.014979	-0.009588	0.006662	0.003177	0.001117	-0.012140	0.000942	0.003782	-0.011151	0.003880	0.002257	0.018326	0.014733	0.016902	0.018217	-0.015722	-0.019608	
-0.052716	-0.049306	-0.051182	-0.042722	-0.042469	-0.041334	-0.030608	-0.039371	-0.051886	-0.050739	-0.041887	-0.039218	0.102544	0.099962	0.072661	0.089931	0.077215	NA	0.093134	0.098825	-0.003156	0.003094	0.001198	-0.005699	-0.003310	-0.001119	-0.120610	0.003072	0.001877	0.000420	-0.007979	-0.009405	-0.007957	0.002061	0.002454	0.002721	-0.002804	-0.006898	0.001335	0.000035	0.001817	-0.001008	0.000573	0.015182	0.009417	0.014942	0.013548	-0.010293	-0.007200	
-0.048403	-0.048519	-0.051238	-0.044642	-0.044460	-0.038633	-0.028667	-0.035077	-0.041156	-0.053493	-0.050680	-0.038925	0.100908	0.096817	0.079384	0.092584	0.072766	0.093134	NA	0.095288	-0.002214	0.001589	-0.006624	-0.005546	0.002675	0.002908	-0.132795	0.003838	0.000584	0.001325	-0.005428	-0.002051	-0.006989	-0.002716	0.003094	-0.000214	-0.000472	-0.010773	-0.001156	0.000690	-0.006928	0.000657	0.002122	0.014463	0.013141	0.015942	0.014116	-0.010274	-0.007668	
-0.046591	-0.055500	-0.049778	-0.037863	-0.044066	-0.040071	-0.035609	-0.037766	-0.046076	-0.056484	-0.049323	-0.044691	0.095858	0.111087	0.076972	0.090965	0.072220	0.098825	0.095288	NA	-0.003640	0.000615	-0.002698	-0.001769	-0.000088	0.000705	-0.126654	0.005385	0.002834	-0.002568	0.003691	-0.009098	-0.005915	-0.004361	-0.000950	-0.002799	-0.002052	-0.003725	0.002179	-0.000772	-0.002681	-0.002021	-0.001432	0.018867	0.010658	0.016362	0.012457	-0.007196	-0.005351	
