NA	-0.022121	-0.028766	-0.016839	-0.056434	-0.027071	-0.056616	-0.027728	-0.025434	0.042077	0.042981	0.033133	0.058254	0.040036	0.038395	0.031019	0.031028	0.030030	-0.015229	-0.024821	-0.004285	0.007715	-0.019447	-0.024845	-0.002539	-0.021317	-0.007320	0.028818	0.003056	-0.015086	-0.026780	-0.026589	0.016268	0.016630	-0.008791	-0.004574	-0.010873	-0.003295	-0.008702	0.000531	0.023561	-0.022245	-0.005572	-0.012010	-0.005145	0.018926	-0.023799	0.051650	0.011047	0.017859	0.000085	-0.005594	0.010027	0.000894	-0.000286	0.010406	0.035687	-0.005495	
-0.022121	NA	0.101356	0.088012	0.058804	0.088531	0.058357	0.095301	0.084733	-0.020460	-0.026793	-0.026375	-0.028314	-0.016717	-0.017698	-0.021934	-0.022003	-0.016467	-0.044555	-0.036261	-0.006763	-0.010507	-0.042636	-0.036369	0.010767	-0.044395	-0.014184	-0.019737	-0.009546	-0.044400	-0.039206	-0.039000	-0.006632	-0.005424	0.006143	0.000837	-0.002296	-0.000262	-0.001587	-0.003862	-0.002620	0.024406	-0.003083	0.002828	-0.002077	-0.021640	0.074743	-0.026671	-0.002283	-0.007454	-0.000963	0.002911	-0.004749	0.000469	-0.008808	-0.010548	-0.017946	-0.001201	
-0.028766	0.101356	NA	0.073083	0.054909	0.097294	0.054369	0.188325	0.081520	-0.029706	-0.023905	-0.021738	-0.029065	-0.025394	-0.024027	-0.029601	-0.025039	-0.026622	-0.048957	-0.042852	-0.015461	-0.007383	-0.039958	-0.042843	0.026797	-0.041101	-0.008409	-0.025041	-0.011374	-0.048969	-0.040639	-0.040620	-0.002516	-0.007387	0.003213	0.002352	0.000739	0.000350	0.000215	-0.008440	-0.005779	0.023383	0.001408	0.001185	-0.001644	-0.023850	0.077840	-0.026790	-0.006331	-0.002426	0.000556	-0.006815	-0.007497	-0.002012	0.004565	-0.009731	-0.027997	0.001416	
-0.016839	0.088012	0.073083	NA	0.056610	0.077900	0.055246	0.075858	0.089669	-0.020121	-0.020292	-0.023392	-0.020842	-0.026081	-0.018050	-0.015561	-0.023922	-0.016322	-0.042387	-0.036869	-0.009365	-0.003956	-0.039420	-0.037187	0.022509	-0.041118	-0.008612	-0.023864	-0.013138	-0.042202	-0.036461	-0.036473	-0.007785	-0.011792	0.003673	0.006965	-0.001384	0.008267	0.009754	-0.003526	-0.010625	0.023731	0.002326	-0.000187	-0.006702	-0.018199	0.085282	-0.023231	-0.012698	-0.004565	-0.005559	-0.003515	-0.006164	-0.008501	-0.000869	-0.004791	-0.020132	0.005292	
-0.056434	0.058804	0.054909	0.056610	NA	0.074940	0.974535	0.046025	0.069568	-0.054215	-0.051882	-0.056718	-0.054262	-0.050539	-0.049839	-0.044224	-0.053219	-0.051416	-0.075403	-0.074809	-0.040123	-0.042623	-0.067935	-0.074876	-0.013592	-0.069066	-0.032362	-0.048928	-0.046895	-0.075392	-0.073662	-0.073703	-0.006388	-0.011602	0.005382	0.007873	0.000742	0.002230	0.009106	0.005206	-0.010859	0.021738	0.003436	0.006037	-0.003525	-0.050401	0.057762	-0.055431	-0.004650	-0.003933	-0.002177	0.002910	-0.011407	-0.000097	0.001170	-0.005505	-0.050435	0.004701	
-0.027071	0.088531	0.097294	0.077900	0.074940	NA	0.075411	0.083000	0.085136	-0.026488	-0.019409	-0.017765	-0.024646	-0.024728	-0.023929	-0.020301	-0.024424	-0.021307	-0.046123	-0.043231	-0.005571	-0.015848	-0.040748	-0.043615	0.020190	-0.042969	-0.015058	-0.019053	-0.010225	-0.046004	-0.033945	-0.033918	-0.005115	-0.009684	0.007555	0.006811	0.002019	0.002548	-0.000302	-0.002905	-0.000547	0.020415	0.002959	0.002813	-0.001060	-0.024073	0.090885	-0.035132	-0.010157	-0.007735	-0.008624	-0.002133	-0.005298	-0.003379	-0.002133	-0.002100	-0.025021	0.001039	
-0.056616	0.058357	0.054369	0.055246	0.974535	0.075411	NA	0.045524	0.069177	-0.054135	-0.052157	-0.056612	-0.054197	-0.050579	-0.049786	-0.044073	-0.053069	-0.051399	-0.075414	-0.074553	-0.039995	-0.042484	-0.067440	-0.074803	-0.013573	-0.068736	-0.031284	-0.048625	-0.046788	-0.075445	-0.073540	-0.073396	-0.006465	-0.011580	0.005515	0.007889	0.000877	0.002496	0.009217	0.004913	-0.011102	0.021368	0.003655	0.005912	-0.003512	-0.050373	0.057155	-0.055311	-0.004336	-0.003796	-0.002181	0.002912	-0.011367	0.000002	0.001304	-0.005611	-0.050437	0.004498	
-0.027728	0.095301	0.188325	0.075858	0.046025	0.083000	0.045524	NA	0.082865	-0.030047	-0.020170	-0.024861	-0.030967	-0.025522	-0.026435	-0.024059	-0.026249	-0.022926	-0.045925	-0.043790	-0.014517	-0.014874	-0.045564	-0.043829	0.017105	-0.045216	0.008249	-0.021600	-0.016415	-0.046091	-0.043090	-0.043164	-0.008472	-0.003676	0.000486	-0.000738	0.005199	0.001304	0.004054	-0.002849	-0.005802	0.028012	-0.000273	0.007946	-0.002176	-0.020043	0.073610	-0.029286	-0.012842	-0.008382	-0.007936	0.008312	-0.014885	-0.004264	-0.003225	-0.010262	-0.026677	-0.000921	
-0.025434	0.084733	0.081520	0.089669	0.069568	0.085136	0.069177	0.082865	NA	-0.023382	-0.023515	-0.021365	-0.023386	-0.026211	-0.023237	-0.022266	-0.019844	-0.018278	-0.042524	-0.040686	-0.005043	-0.012343	-0.043973	-0.040437	0.020447	-0.045179	-0.002121	-0.020588	-0.015245	-0.042385	-0.040117	-0.040236	-0.008453	-0.008667	-0.001376	-0.003458	0.001213	-0.000115	0.000520	-0.002845	-0.004259	0.023130	-0.003000	0.000007	0.000335	-0.016713	0.079607	-0.025156	-0.005097	-0.005787	0.001543	0.005325	-0.008657	-0.001766	0.001874	-0.005874	-0.022880	-0.000727	
0.042077	-0.020460	-0.029706	-0.020121	-0.054215	-0.026488	-0.054135	-0.030047	-0.023382	NA	0.096692	0.047593	0.061695	0.056082	0.053887	0.051098	0.038635	0.034638	-0.018035	-0.036639	-0.000498	-0.004549	-0.032333	-0.037107	-0.002733	-0.033902	-0.014844	0.034004	0.002713	-0.017848	-0.036612	-0.036315	0.004953	-0.001953	-0.002724	-0.000601	0.001101	-0.001808	-0.002475	0.005010	0.005218	-0.017384	-0.004923	0.004947	-0.006369	0.017565	-0.023356	0.036732	0.008572	0.004811	0.003354	-0.000425	0.000975	-0.008235	-0.000287	0.005762	0.025294	-0.006842	
