P1	P2	P3	Dstatistic	Z-score	p-value	BBAA	ABBA	BABA
TbuxEth	ToryEth2	TstrTan	0.059038	18.0811	2.3e-16	815759	801470	712111
TbuxEth	ToryEth2	TstrZam	0.0591662	18.1368	2.3e-16	815506	800988	711500
TbuxEth	ToryEth2	TstrZam1	0.0616513	18.5987	2.3e-16	807941	797719	705070
TbuxEth	ToryEth2	TstrZim	0.0589581	18.1023	2.3e-16	816097	801044	711847
ToryKen2	ToryKen1	TbuxEth	0.00277338	1.15081	0.249812	1.49007e+06	90788.3	90286.1
ToryKen1	ToryNam1	TbuxEth	7.80176e-05	0.0432556	0.965498	1.72424e+06	111853	111836
ToryNam2	ToryKen1	TbuxEth	0.000478018	0.269722	0.787374	1.72411e+06	112037	111930
ToryRSA	ToryKen1	TbuxEth	0.00531785	2.11955	0.0340439	1.60651e+06	105308	104194
ToryTan1	ToryKen1	TbuxEth	0.00337371	2.43704	0.0148079	1.72934e+06	106444	105728
ToryTan2	ToryKen1	TbuxEth	0.00528794	4.0882	4.3474e-05	1.72891e+06	106819	105695
ToryZam1	ToryKen1	TbuxEth	0.00377151	2.19156	0.0284113	1.72571e+06	110737	109905
ToryZam2	ToryKen1	TbuxEth	0.00259986	0.940794	0.34681	1.7256e+06	110853	110278
ToryZim1	ToryKen1	TbuxEth	0.0145935	9.31928	2.3e-16	1.72256e+06	115616	112290
ToryZim2	ToryKen1	TbuxEth	0.0217816	13.2927	2.3e-16	1.71965e+06	117656	112640
TscrGha	TbuxEth	ToryKen1	0.166253	57.7207	2.3e-16	840726	839359	600052
TbuxEth	TspeBot	ToryKen1	0.0436157	13.5112	2.3e-16	1.05543e+06	645306	591368
TbuxEth	TspeCam	ToryKen1	0.0426638	14.3893	2.3e-16	1.06051e+06	645943	593081
TbuxEth	TspeCon	ToryKen1	0.0456504	19.4545	2.3e-16	1.06349e+06	642907	586772
TbuxEth	TspeDRC	ToryKen1	0.0428899	16.1114	2.3e-16	1.06186e+06	645472	592380
TbuxEth	TspeGha	ToryKen1	0.0462566	19.3953	2.3e-16	1.05823e+06	640562	583922
TbuxEth	TspeTan	ToryKen1	0.0427882	12.8367	2.3e-16	1.05721e+06	645376	592413
TbuxEth	TspeZam	ToryKen1	0.0415359	12.459	2.3e-16	1.04164e+06	636765	585978
TbuxEth	ToryKen1	TstrBot	0.0572105	17.1806	2.3e-16	799673	785657	700626
TbuxEth	ToryKen1	TstrNA-	0.0587917	17.7221	2.3e-16	804789	773187	687321
TbuxEth	ToryKen1	TstrNam	0.0573435	17.1963	2.3e-16	801163	785111	699952
TbuxEth	ToryKen1	TstrRSA	0.0567043	16.8551	2.3e-16	792384	776755	693391
TbuxEth	ToryKen1	TstrTan	0.0572679	17.3388	2.3e-16	799170	785267	700198
TbuxEth	ToryKen1	TstrZam	0.0574227	17.3968	2.3e-16	798930	784812	699575
TbuxEth	ToryKen1	TstrZam1	0.0599041	17.9792	2.3e-16	791544	781649	693294
TbuxEth	ToryKen1	TstrZim	0.0571792	17.3328	2.3e-16	799513	784822	699925
ToryKen2	ToryNam1	TbuxEth	0.002077	1.05825	0.289942	1.51219e+06	99990.4	99575.9
ToryKen2	ToryNam2	TbuxEth	0.00168665	0.772061	0.440078	1.5119e+06	100089	99752.1
ToryRSA	ToryKen2	TbuxEth	0.00286068	1.0461	0.295517	1.41013e+06	93506.4	92972.9
ToryTan1	ToryKen2	TbuxEth	0.0011693	0.629344	0.529124	1.5173e+06	94163.2	93943.2
ToryTan2	ToryKen2	TbuxEth	0.00299525	1.6519	0.098555	1.51701e+06	94428.6	93864.6
ToryZam1	ToryKen2	TbuxEth	0.001371	0.708552	0.478603	1.51366e+06	98367.3	98098
ToryZam2	ToryKen2	TbuxEth	0.000552063	0.269792	0.78732	1.51378e+06	98205.5	98097.2
ToryZim1	ToryKen2	TbuxEth	0.0120835	7.52193	5.39738e-14	1.51156e+06	102155	99716.2
ToryZim2	ToryKen2	TbuxEth	0.0189646	10.9008	2.3e-16	1.50899e+06	103905	100037
TscrGha	TbuxEth	ToryKen2	0.164806	57.9648	2.3e-16	744121	734195	526435
TbuxEth	TspeBot	ToryKen2	0.0445854	13.8413	2.3e-16	931247	565442	517173
TbuxEth	TspeCam	ToryKen2	0.0437185	14.7149	2.3e-16	935928	565939	518527
TbuxEth	TspeCon	ToryKen2	0.0467387	19.7827	2.3e-16	938460	563218	512921
TbuxEth	TspeDRC	ToryKen2	0.0439686	16.5345	2.3e-16	937088	565582	517941
TbuxEth	TspeGha	ToryKen2	0.0475046	21.2798	2.3e-16	933959	561397	510478
TbuxEth	TspeTan	ToryKen2	0.0438188	13.0591	2.3e-16	932997	565523	518043
TbuxEth	TspeZam	ToryKen2	0.0427542	12.826	2.3e-16	919011	557825	512082
TbuxEth	ToryKen2	TstrBot	0.0520006	16.1754	2.3e-16	697981	688028	620009
TbuxEth	ToryKen2	TstrNA-	0.0537645	16.8262	2.3e-16	702508	677414	608289
TbuxEth	ToryKen2	TstrNam	0.0521941	16.2364	2.3e-16	699329	687620	619401
TbuxEth	ToryKen2	TstrRSA	0.0515557	15.9325	2.3e-16	691443	680073	613388
TbuxEth	ToryKen2	TstrTan	0.0520896	16.3728	2.3e-16	697582	687705	619608
TbuxEth	ToryKen2	TstrZam	0.0522438	16.421	2.3e-16	697328	687328	619076
TbuxEth	ToryKen2	TstrZam1	0.0547673	16.839	2.3e-16	690758	684514	613429
TbuxEth	ToryKen2	TstrZim	0.0519909	16.3247	2.3e-16	697876	687315	619379
ToryNam2	ToryNam1	TbuxEth	0.000582784	0.790612	0.42917	1.77348e+06	100993	100876
ToryRSA	ToryNam1	TbuxEth	0.00535923	3.36092	0.000776835	1.64947e+06	96801.8	95769.7
ToryTan1	ToryNam1	TbuxEth	0.0032801	2.3631	0.0181227	1.75824e+06	114757	114006
ToryTan2	ToryNam1	TbuxEth	0.00513877	3.59676	0.000322204	1.75829e+06	114692	113519
ToryZam1	ToryNam1	TbuxEth	0.00384762	2.74127	0.00612014	1.76551e+06	108715	107881
ToryZam2	ToryNam1	TbuxEth	0.00270808	1.45976	0.144357	1.76566e+06	108596	108009
ToryZim1	ToryNam1	TbuxEth	0.0152238	12.1931	2.3e-16	1.76164e+06	114446	111013
ToryZim2	ToryNam1	TbuxEth	0.022626	16.0275	2.3e-16	1.75864e+06	116549	111392
ToryNam1	TbuxEth	TscrGha	0.165727	81.3998	2.3e-16	857143	855830	612490
TbuxEth	TspeBot	ToryNam1	0.0435254	13.4337	2.3e-16	1.07315e+06	658639	603696
TbuxEth	TspeCam	ToryNam1	0.042535	14.3145	2.3e-16	1.07837e+06	659199	605409
TbuxEth	TspeCon	ToryNam1	0.045417	19.0014	2.3e-16	1.08141e+06	656022	599021
TbuxEth	TspeDRC	ToryNam1	0.0427626	16.0538	2.3e-16	1.07973e+06	658706	604680
TbuxEth	TspeGha	ToryNam1	0.0461957	19.6409	2.3e-16	1.07599e+06	653737	596005
TbuxEth	TspeTan	ToryNam1	0.0426398	12.7891	2.3e-16	1.07498e+06	658613	604743
TbuxEth	TspeZam	ToryNam1	0.0414643	12.4423	2.3e-16	1.0592e+06	649895	598146
TbuxEth	ToryNam1	TstrBot	0.0591617	18.3182	2.3e-16	816564	802516	712864
TbuxEth	ToryNam1	TstrNA-	0.0607162	18.9884	2.3e-16	821895	789723	699314
TbuxEth	ToryNam1	TstrNam	0.0592964	18.378	2.3e-16	818103	801972	712188
TbuxEth	ToryNam1	TstrRSA	0.0586394	17.9242	2.3e-16	809079	793392	705498
TbuxEth	ToryNam1	TstrTan	0.0592185	18.5107	2.3e-16	816090	802109	712421
TbuxEth	ToryNam1	TstrZam	0.0593466	18.5586	2.3e-16	815835	801629	711811
TbuxEth	ToryNam1	TstrZam1	0.0618737	19.0708	2.3e-16	808207	798385	705343
TbuxEth	ToryNam1	TstrZim	0.0591144	18.5216	2.3e-16	816445	801663	712174
ToryRSA	ToryNam2	TbuxEth	0.00471675	3.20524	0.00134952	1.64946e+06	96739.2	95830.9
ToryTan1	ToryNam2	TbuxEth	0.00276266	1.95441	0.0506527	1.75805e+06	114829	114196
ToryTan2	ToryNam2	TbuxEth	0.00461763	3.24865	0.00115952	1.75809e+06	114772	113717
ToryZam1	ToryNam2	TbuxEth	0.00330327	2.02711	0.0426515	1.7653e+06	108760	108044
ToryZam2	ToryNam2	TbuxEth	0.00216372	0.93972	0.347361	1.76542e+06	108685	108216
ToryZim1	ToryNam2	TbuxEth	0.0146864	11.3961	2.3e-16	1.76143e+06	114507	111192
ToryZim2	ToryNam2	TbuxEth	0.0220941	15.8429	2.3e-16	1.75849e+06	116571	111532
ToryNam2	TbuxEth	TscrGha	0.165774	81.8523	2.3e-16	857134	855962	612525
TbuxEth	TspeBot	ToryNam2	0.0434589	13.4253	2.3e-16	1.07328e+06	658566	603708
TbuxEth	TspeCam	ToryNam2	0.0425022	14.4529	2.3e-16	1.07848e+06	659155	605408
TbuxEth	TspeCon	ToryNam2	0.0454385	19.4136	2.3e-16	1.0815e+06	656011	598986
TbuxEth	TspeDRC	ToryNam2	0.0427004	16.198	2.3e-16	1.07986e+06	658635	604691
TbuxEth	TspeGha	ToryNam2	0.0461295	19.7849	2.3e-16	1.07614e+06	653691	596041
TbuxEth	TspeTan	ToryNam2	0.0426074	12.8232	2.3e-16	1.07509e+06	658559	604733
TbuxEth	TspeZam	ToryNam2	0.0414022	12.4308	2.3e-16	1.05931e+06	649823	598154
TbuxEth	ToryNam2	TstrBot	0.0591356	18.321	2.3e-16	816524	802562	712942
TbuxEth	ToryNam2	TstrNA-	0.0606912	18.9907	2.3e-16	821860	789772	699393
TbuxEth	ToryNam2	TstrNam	0.0592527	18.373	2.3e-16	818071	801998	712273
TbuxEth	ToryNam2	TstrRSA	0.0585971	17.9449	2.3e-16	809046	793418	705581
TbuxEth	ToryNam2	TstrTan	0.0591883	18.5256	2.3e-16	816053	802151	712501
TbuxEth	ToryNam2	TstrZam	0.0593072	18.5538	2.3e-16	815806	801665	711899
TbuxEth	ToryNam2	TstrZam1	0.0618479	19.0796	2.3e-16	808173	798433	705423
TbuxEth	ToryNam2	TstrZim	0.0590838	18.5219	2.3e-16	816405	801701	712251
ToryRSA	ToryTan1	TbuxEth	0.00205639	1.01886	0.308269	1.63696e+06	107175	106735
ToryRSA	ToryTan2	TbuxEth	0.000367749	0.177661	0.858989	1.63706e+06	106767	106689
ToryRSA	ToryZam1	TbuxEth	0.0018318	0.831341	0.405781	1.64354e+06	101742	101370
ToryRSA	ToryZam2	TbuxEth	0.0026865	0.939703	0.34737	1.64363e+06	101770	101225
ToryZim1	ToryRSA	TbuxEth	0.00971851	4.95258	7.32373e-07	1.64041e+06	106270	104225
ToryZim2	ToryRSA	TbuxEth	0.0171734	8.61736	2.3e-16	1.63777e+06	108093	104443
TscrGha	TbuxEth	ToryRSA	0.166133	56.9751	2.3e-16	802535	795597	568908
TbuxEth	TspeBot	ToryRSA	0.0448916	13.5831	2.3e-16	1.00796e+06	611702	559141
TbuxEth	TspeCam	ToryRSA	0.0438812	14.5812	2.3e-16	1.01283e+06	612201	560732
TbuxEth	TspeCon	ToryRSA	0.0468351	19.8153	2.3e-16	1.01566e+06	609297	554777
TbuxEth	TspeDRC	ToryRSA	0.0440197	16.4065	2.3e-16	1.01403e+06	611737	560151
TbuxEth	TspeGha	ToryRSA	0.0474294	20.4378	2.3e-16	1.01073e+06	607137	552152
TbuxEth	TspeTan	ToryRSA	0.0438244	13.0017	2.3e-16	1.00967e+06	611617	560260
TbuxEth	TspeZam	ToryRSA	0.0428578	12.6363	2.3e-16	994758	603431	553833
TbuxEth	ToryRSA	TstrBot	0.0543169	16.6056	2.3e-16	757561	744916	668162
TbuxEth	ToryRSA	TstrNA-	0.0560315	17.2878	2.3e-16	762481	733339	655519
TbuxEth	ToryRSA	TstrNam	0.0544125	16.6375	2.3e-16	759015	744390	667562
TbuxEth	ToryRSA	TstrRSA	0.0537552	16.2356	2.3e-16	750616	736380	661250
TbuxEth	ToryRSA	TstrTan	0.0543482	16.729	2.3e-16	757141	744540	667783
TbuxEth	ToryRSA	TstrZam	0.0544616	16.8272	2.3e-16	756934	744085	667223
TbuxEth	ToryRSA	TstrZam1	0.056994	17.359	2.3e-16	749882	741141	661215
TbuxEth	ToryRSA	TstrZim	0.0542722	16.7754	2.3e-16	757441	744144	667530
ToryTan2	ToryTan1	TbuxEth	0.00194889	4.51169	6.43128e-06	1.7633e+06	108570	108148
ToryZam1	ToryTan1	TbuxEth	0.000369521	0.238635	0.811389	1.7605e+06	112123	112040
ToryTan1	ToryZam2	TbuxEth	0.000725198	0.291692	0.770522	1.76055e+06	112162	112000
ToryZim1	ToryTan1	TbuxEth	0.0116981	12.5584	2.3e-16	1.75854e+06	115974	113292
ToryZim2	ToryTan1	TbuxEth	0.0189911	19.2162	2.3e-16	1.75544e+06	118232	113825
ToryTan1	TbuxEth	TscrGha	0.165928	82.2026	2.3e-16	856827	856195	612497
TbuxEth	TspeBot	ToryTan1	0.0435678	13.4275	2.3e-16	1.0737e+06	658476	603495
TbuxEth	TspeCam	ToryTan1	0.0426303	14.4037	2.3e-16	1.0789e+06	659095	605198
TbuxEth	TspeCon	ToryTan1	0.0455753	19.355	2.3e-16	1.08193e+06	655956	598771
TbuxEth	TspeDRC	ToryTan1	0.0428331	16.0679	2.3e-16	1.08029e+06	658584	604483
TbuxEth	TspeGha	ToryTan1	0.0462035	19.69	2.3e-16	1.07657e+06	653552	595826
TbuxEth	TspeTan	ToryTan1	0.0427168	12.7496	2.3e-16	1.0755e+06	658465	604514
TbuxEth	TspeZam	ToryTan1	0.0415306	12.3758	2.3e-16	1.05969e+06	649738	597921
TbuxEth	ToryTan1	TstrBot	0.0584945	17.8011	2.3e-16	816299	801988	713349
TbuxEth	ToryTan1	TstrNA-	0.0600964	18.4584	2.3e-16	821585	789249	699764
TbuxEth	ToryTan1	TstrNam	0.0586576	17.8591	2.3e-16	817821	801471	712656
TbuxEth	ToryTan1	TstrRSA	0.0579928	17.4472	2.3e-16	808824	792891	705968
TbuxEth	ToryTan1	TstrTan	0.0585687	17.9992	2.3e-16	815807	801589	712888
TbuxEth	ToryTan1	TstrZam	0.0587071	18.0366	2.3e-16	815552	801123	712276
TbuxEth	ToryTan1	TstrZam1	0.0612192	18.5251	2.3e-16	807954	797877	705822
TbuxEth	ToryTan1	TstrZim	0.0584726	17.9964	2.3e-16	816154	801148	712633
ToryTan2	ToryZam1	TbuxEth	0.00151305	1.067	0.285972	1.76037e+06	112151	111812
ToryTan2	ToryZam2	TbuxEth	0.00261078	1.0368	0.299828	1.76037e+06	112327	111742
ToryZim1	ToryTan2	TbuxEth	0.00980153	9.45806	2.3e-16	1.75766e+06	116398	114139
ToryZim2	ToryTan2	TbuxEth	0.0170805	15.4961	2.3e-16	1.7546e+06	118636	114651
ToryTan2	TbuxEth	TscrGha	0.166171	82.2377	2.3e-16	856641	856389	612331
TbuxEth	TspeBot	ToryTan2	0.043697	13.544	2.3e-16	1.07392e+06	658426	603293
TbuxEth	TspeCam	ToryTan2	0.0427815	14.4741	2.3e-16	1.07912e+06	659068	604990
TbuxEth	TspeCon	ToryTan2	0.0457076	19.3875	2.3e-16	1.08215e+06	655919	598579
TbuxEth	TspeDRC	ToryTan2	0.0429906	16.1901	2.3e-16	1.0805e+06	658563	604273
TbuxEth	TspeGha	ToryTan2	0.0463456	19.861	2.3e-16	1.07679e+06	653513	595621
TbuxEth	TspeTan	ToryTan2	0.0428653	12.8641	2.3e-16	1.07572e+06	658439	604311
TbuxEth	TspeZam	ToryTan2	0.0417011	12.4584	2.3e-16	1.05989e+06	649717	597699
TbuxEth	ToryTan2	TstrBot	0.0582671	17.7048	2.3e-16	816110	801884	713582
TbuxEth	ToryTan2	TstrNA-	0.0598729	18.3523	2.3e-16	821384	789142	699984
TbuxEth	ToryTan2	TstrNam	0.058442	17.76	2.3e-16	817623	801377	712881
TbuxEth	ToryTan2	TstrRSA	0.0577945	17.3562	2.3e-16	808622	792822	706188
TbuxEth	ToryTan2	TstrTan	0.058338	17.8803	2.3e-16	815623	801486	713127
TbuxEth	ToryTan2	TstrZam	0.0584711	17.9378	2.3e-16	815370	801014	712516
TbuxEth	ToryTan2	TstrZam1	0.0609833	18.4407	2.3e-16	807772	797763	706055
TbuxEth	ToryTan2	TstrZim	0.0582443	17.8911	2.3e-16	815969	801048	712871
ToryZam1	ToryZam2	TbuxEth	0.00118302	0.601264	0.547664	1.76985e+06	104105	103858
ToryZim1	ToryZam1	TbuxEth	0.0115201	6.84056	7.88848e-12	1.76133e+06	114122	111523
ToryZim2	ToryZam1	TbuxEth	0.0189466	10.5148	2.3e-16	1.75828e+06	116278	111954
ToryZam1	TbuxEth	TscrGha	0.166182	81.9988	2.3e-16	856904	856301	612253
TbuxEth	TspeBot	ToryZam1	0.0437391	13.5321	2.3e-16	1.07374e+06	658646	603443
TbuxEth	TspeCam	ToryZam1	0.0427491	14.2978	2.3e-16	1.07896e+06	659213	605162
TbuxEth	TspeCon	ToryZam1	0.0456453	18.9787	2.3e-16	1.08202e+06	656058	598780
TbuxEth	TspeDRC	ToryZam1	0.0430318	16.0743	2.3e-16	1.0803e+06	658766	604409
TbuxEth	TspeGha	ToryZam1	0.0464604	19.8531	2.3e-16	1.07656e+06	653782	595729
TbuxEth	TspeTan	ToryZam1	0.0428997	12.81	2.3e-16	1.07555e+06	658656	604469
TbuxEth	TspeZam	ToryZam1	0.0417216	12.4233	2.3e-16	1.05972e+06	649902	597844
TbuxEth	ToryZam1	TstrBot	0.0588073	18.1394	2.3e-16	816210	802495	713352
TbuxEth	ToryZam1	TstrNA-	0.0603719	18.7872	2.3e-16	821515	789715	699790
TbuxEth	ToryZam1	TstrNam	0.0589839	18.2094	2.3e-16	817720	801986	712647
TbuxEth	ToryZam1	TstrRSA	0.0582958	17.7838	2.3e-16	808723	793396	705989
TbuxEth	ToryZam1	TstrTan	0.0589012	18.3593	2.3e-16	815707	802115	712880
TbuxEth	ToryZam1	TstrZam	0.0590254	18.3932	2.3e-16	815454	801632	712273
TbuxEth	ToryZam1	TstrZam1	0.0615492	18.8819	2.3e-16	807834	798396	705814
TbuxEth	ToryZam1	TstrZim	0.0587905	18.345	2.3e-16	816069	801667	712640
ToryZim1	ToryZam2	TbuxEth	0.0126105	5.42336	5.849e-08	1.76139e+06	114219	111374
ToryZim2	ToryZam2	TbuxEth	0.0200054	8.0709	6.97793e-16	1.7582e+06	116497	111927
ToryZam2	TbuxEth	TscrGha	0.166149	81.1112	2.3e-16	857106	856312	612303
TbuxEth	TspeBot	ToryZam2	0.0432819	13.206	2.3e-16	1.07377e+06	658370	603743
TbuxEth	TspeCam	ToryZam2	0.0422874	13.9776	2.3e-16	1.079e+06	658939	605470
TbuxEth	TspeCon	ToryZam2	0.0451532	17.9351	2.3e-16	1.08205e+06	655751	599091
TbuxEth	TspeDRC	ToryZam2	0.0425002	15.6661	2.3e-16	1.08037e+06	658424	604739
TbuxEth	TspeGha	ToryZam2	0.045905	19.003	2.3e-16	1.07665e+06	653443	596084
TbuxEth	TspeTan	ToryZam2	0.0422886	12.6172	2.3e-16	1.07567e+06	658266	604850
TbuxEth	TspeZam	ToryZam2	0.0411331	12.1908	2.3e-16	1.05989e+06	649545	598221
TbuxEth	ToryZam2	TstrBot	0.0587896	18.4852	2.3e-16	816366	802349	713247
TbuxEth	ToryZam2	TstrNA-	0.0603564	19.1648	2.3e-16	821658	789577	699690
TbuxEth	ToryZam2	TstrNam	0.0589474	18.5392	2.3e-16	817878	801811	712543
TbuxEth	ToryZam2	TstrRSA	0.0583116	18.1501	2.3e-16	808882	793281	705864
TbuxEth	ToryZam2	TstrTan	0.0588525	18.6613	2.3e-16	815885	801942	712796
TbuxEth	ToryZam2	TstrZam	0.0589984	18.7071	2.3e-16	815617	801473	712170
TbuxEth	ToryZam2	TstrZam1	0.0615598	19.2471	2.3e-16	807988	798288	705703
TbuxEth	ToryZam2	TstrZim	0.0587462	18.6724	2.3e-16	816234	801488	712545
ToryZim2	ToryZim1	TbuxEth	0.00785076	11.8818	2.3e-16	1.76372e+06	110727	109002
TscrGha	TbuxEth	ToryZim1	0.166163	58.3555	2.3e-16	858052	856161	612178
TbuxEth	TspeBot	ToryZim1	0.0437278	13.4463	2.3e-16	1.07585e+06	658105	602961
TbuxEth	TspeCam	ToryZim1	0.0427592	14.3879	2.3e-16	1.08106e+06	658694	604673
TbuxEth	TspeCon	ToryZim1	0.0457606	19.3171	2.3e-16	1.08404e+06	655592	598217
TbuxEth	TspeDRC	ToryZim1	0.0429624	16.0795	2.3e-16	1.08245e+06	658186	603962
TbuxEth	TspeGha	ToryZim1	0.046381	19.5678	2.3e-16	1.07872e+06	653220	595312
TbuxEth	TspeTan	ToryZim1	0.042813	12.7259	2.3e-16	1.07768e+06	658044	604012
TbuxEth	TspeZam	ToryZim1	0.0416147	12.3645	2.3e-16	1.06187e+06	649313	597430
TbuxEth	ToryZim1	TstrBot	0.0580259	17.6885	2.3e-16	814664	802410	714396
TbuxEth	ToryZim1	TstrNA-	0.0595803	18.3344	2.3e-16	820012	789641	700837
TbuxEth	ToryZim1	TstrNam	0.0581638	17.7405	2.3e-16	816202	801871	713719
TbuxEth	ToryZim1	TstrRSA	0.0574411	17.2954	2.3e-16	807252	793251	707071
TbuxEth	ToryZim1	TstrTan	0.0580521	17.8568	2.3e-16	814213	801981	713976
TbuxEth	ToryZim1	TstrZam	0.0581756	17.8863	2.3e-16	813963	801490	713363
TbuxEth	ToryZim1	TstrZam1	0.060704	18.4082	2.3e-16	806361	798254	706886
TbuxEth	ToryZim1	TstrZim	0.0579753	17.8582	2.3e-16	814546	801556	713708
TscrGha	TbuxEth	ToryZim2	0.16628	58.338	2.3e-16	859039	855594	611625
TbuxEth	TspeBot	ToryZim2	0.0436918	13.3968	2.3e-16	1.07713e+06	657582	602525
TbuxEth	TspeCam	ToryZim2	0.0426776	14.3053	2.3e-16	1.08238e+06	658148	604271
TbuxEth	TspeCon	ToryZim2	0.0456772	19.3301	2.3e-16	1.08539e+06	655063	597834
TbuxEth	TspeDRC	ToryZim2	0.0428797	15.9414	2.3e-16	1.08377e+06	657634	603555
TbuxEth	TspeGha	ToryZim2	0.0463642	19.4593	2.3e-16	1.07999e+06	652708	594865
TbuxEth	TspeTan	ToryZim2	0.042791	12.6185	2.3e-16	1.07897e+06	657541	603576
TbuxEth	TspeZam	ToryZim2	0.0415316	12.3142	2.3e-16	1.06318e+06	648775	597035
TbuxEth	ToryZim2	TstrBot	0.0575832	17.3849	2.3e-16	813586	802423	715043
TbuxEth	ToryZim2	TstrNA-	0.0591205	18.0205	2.3e-16	818952	789633	701478
TbuxEth	ToryZim2	TstrNam	0.0577162	17.4317	2.3e-16	815127	801881	714369
TbuxEth	ToryZim2	TstrRSA	0.0569886	17.0007	2.3e-16	806193	793255	707716
TbuxEth	ToryZim2	TstrTan	0.0576042	17.5491	2.3e-16	813141	801993	714630
TbuxEth	ToryZim2	TstrZam	0.0577294	17.5879	2.3e-16	812893	801511	714020
TbuxEth	ToryZim2	TstrZam1	0.0602141	18.0537	2.3e-16	805317	798252	707580
TbuxEth	ToryZim2	TstrZim	0.0575256	17.5558	2.3e-16	813480	801572	714366
TspeBot	TbuxEth	TscrGha	0.0114597	5.62917	1.81082e-08	1.04639e+06	603114	589447
TspeCam	TbuxEth	TscrGha	0.0113705	7.55167	4.29698e-14	1.05007e+06	603588	590016
TspeCon	TbuxEth	TscrGha	0.00722341	4.35671	1.32033e-05	1.0519e+06	596611	588053
TspeDRC	TbuxEth	TscrGha	0.0107505	7.97356	1.54174e-15	1.05107e+06	602510	589693
TspeGha	TbuxEth	TscrGha	0.00752292	4.21915	2.45224e-05	1.04796e+06	594341	585465
TspeTan	TbuxEth	TscrGha	0.0115766	5.22866	1.7074e-07	1.04761e+06	603492	589679
TspeZam	TbuxEth	TscrGha	0.0129745	6.13335	8.6045e-10	1.03365e+06	597095	581799
TscrGha	TbuxEth	TstrBot	0.168165	41.4009	2.3e-16	898403	804392	572797
TscrGha	TbuxEth	TstrNA-	0.168118	41.7169	2.3e-16	902749	791673	563795
TscrGha	TbuxEth	TstrNam	0.168116	41.5221	2.3e-16	899926	803874	572486
TscrGha	TbuxEth	TstrRSA	0.167997	41.5359	2.3e-16	889808	796058	567059
TscrGha	TbuxEth	TstrTan	0.168149	41.6396	2.3e-16	897945	804001	572537
TscrGha	TbuxEth	TstrZam	0.168118	41.4566	2.3e-16	897874	803583	572276
TscrGha	TbuxEth	TstrZam1	0.168265	41.7219	2.3e-16	891355	798174	568252
TscrGha	TbuxEth	TstrZim	0.168243	41.7844	2.3e-16	898415	803848	572317
TspeBot	TspeCam	TbuxEth	0.00913584	1.77801	0.0754024	1.12036e+06	177860	174640
TspeBot	TspeCon	TbuxEth	0.0380319	2.56929	0.0101906	1.11591e+06	180117	166919
TspeBot	TspeDRC	TbuxEth	0.0151441	1.91461	0.0555428	1.11997e+06	178249	172931
TspeBot	TspeGha	TbuxEth	0.0353481	2.36978	0.0177986	1.10804e+06	183058	170558
TspeBot	TspeTan	TbuxEth	0.0014074	0.589569	0.55548	1.11812e+06	180810	180302
TspeZam	TspeBot	TbuxEth	0.00841463	3.37072	0.000749714	1.12718e+06	156199	153592
TspeBot	TbuxEth	TstrBot	0.0575583	27.4329	2.3e-16	1.18944e+06	616288	549204
TspeBot	TbuxEth	TstrNA-	0.0553159	26.5567	2.3e-16	1.19225e+06	605033	541606
TspeBot	TbuxEth	TstrNam	0.0571994	27.6177	2.3e-16	1.19102e+06	615653	549034
TspeBot	TbuxEth	TstrRSA	0.0570239	27.353	2.3e-16	1.17873e+06	609549	543782
TspeBot	TbuxEth	TstrTan	0.0563748	27.0495	2.3e-16	1.18843e+06	615313	549639
TspeBot	TbuxEth	TstrZam	0.0560448	26.5998	2.3e-16	1.18815e+06	614811	549555
TspeBot	TbuxEth	TstrZam1	0.0566953	27.7243	2.3e-16	1.18021e+06	611101	545526
TspeBot	TbuxEth	TstrZim	0.0559213	26.9149	2.3e-16	1.1886e+06	614874	549747
TspeCam	TspeCon	TbuxEth	0.031457	2.3759	0.017506	1.13208e+06	163263	153304
TspeCam	TspeDRC	TbuxEth	0.006146	1.71357	0.0866073	1.1258e+06	171607	169510
TspeCam	TspeGha	TbuxEth	0.0277466	2.12786	0.0333483	1.11899e+06	171189	161946
TspeTan	TspeCam	TbuxEth	0.00745167	1.45863	0.144666	1.11687e+06	183737	181019
TspeZam	TspeCam	TbuxEth	0.0165224	3.50585	0.000455157	1.10987e+06	176108	170383
TspeCam	TbuxEth	TstrBot	0.0604305	28.3259	2.3e-16	1.19543e+06	618776	548252
TspeCam	TbuxEth	TstrNA-	0.0582596	27.3872	2.3e-16	1.19825e+06	607590	540691
TspeCam	TbuxEth	TstrNam	0.060017	28.454	2.3e-16	1.19698e+06	618110	548117
TspeCam	TbuxEth	TstrRSA	0.0598465	28.1563	2.3e-16	1.18468e+06	611990	542876
TspeCam	TbuxEth	TstrTan	0.0592158	27.9452	2.3e-16	1.19442e+06	617790	548715
TspeCam	TbuxEth	TstrZam	0.0589522	27.6986	2.3e-16	1.19415e+06	617308	548577
TspeCam	TbuxEth	TstrZam1	0.0595774	28.6453	2.3e-16	1.18611e+06	613571	544572
TspeCam	TbuxEth	TstrZim	0.0587817	27.8478	2.3e-16	1.19458e+06	617356	548807
TspeDRC	TspeCon	TbuxEth	0.0238587	2.18909	0.0285901	1.12537e+06	168359	160513
TspeGha	TspeCon	TbuxEth	0.00214945	0.822457	0.410817	1.12207e+06	158064	157386
TspeTan	TspeCon	TbuxEth	0.035213	2.34946	0.0188006	1.11179e+06	186500	173812
